_id,address.building,address.coord,address.street,address.zipcode,borough,cuisine,grades,name,restaurant_id
623dfc93033c411989315cc6,6967,"[-73.8935099,40.7272902]",Grand Avenue,11378,Queens,American ,"[{""date"":{""$date"":""2014-01-30T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-06-06T00:00:00Z""},""grade"":""B"",""score"":15},{""date"":{""$date"":""2012-05-17T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-01-04T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2011-09-06T00:00:00Z""},""grade"":""B"",""score"":21},{""date"":{""$date"":""2011-04-12T00:00:00Z""},""grade"":""A"",""score"":13}]",Fame Diner,40378774
623dfc93033c411989315cc7,3000,"[-73.93825489999999,40.5834295]",Emmons Avenue,11235,Brooklyn,American ,"[{""date"":{""$date"":""2014-04-10T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-02-28T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-02-07T00:00:00Z""},""grade"":""A"",""score"":11}]",Knights Of Baron Dekalb,40378796
623dfc93033c411989315cc8,502,"[-74.1092654,40.6379272]",Henderson Avenue,10310,Staten Island,American ,"[{""date"":{""$date"":""2014-07-17T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-12-04T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-01-22T00:00:00Z""},""grade"":""B"",""score"":20},{""date"":{""$date"":""2012-05-09T00:00:00Z""},""grade"":""A"",""score"":13}]",Union Hall,40378822
623dfc93033c411989315cc9,709,"[-73.965305,40.6064189]",Kings Highway,11223,Brooklyn,Jewish/Kosher,"[{""date"":{""$date"":""2014-08-15T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2014-03-17T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2013-01-31T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-08-07T00:00:00Z""},""grade"":""C"",""score"":56},{""date"":{""$date"":""2011-12-28T00:00:00Z""},""grade"":""A"",""score"":10}]",Kosher Hut Of Brooklyn,40378827
623dfc93033c411989315cca,149,"[-73.9992986,40.7283881]",Bleeker Street,10012,Manhattan,American ,"[{""date"":{""$date"":""2014-05-15T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-10-03T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-03-29T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2011-12-01T00:00:00Z""},""grade"":""A"",""score"":4}]",Terra Blues,40378874
623dfc93033c411989315ccb,493,"[-73.97579000000002,40.786074]",Amsterdam Avenue,10024,Manhattan,Pizza,"[{""date"":{""$date"":""2014-03-19T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-03-11T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-02-27T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2011-10-24T00:00:00Z""},""grade"":""A"",""score"":8}]","Caesar'S Palace",40378970
623dfc93033c411989315ccc,85-12,"[-73.8806546,40.7479695]",Roosevelt Avenue,11372,Queens,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","[{""date"":{""$date"":""2014-03-12T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2013-03-08T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-06-28T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2012-01-25T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2011-07-14T00:00:00Z""},""grade"":""B"",""score"":25}]",Flamingo,40379026
623dfc93033c411989315ccd,97,"[-74.001094,40.729583]",Macdougal Street,10012,Manhattan,Italian,"[{""date"":{""$date"":""2014-11-05T00:00:00Z""},""grade"":""Z"",""score"":33},{""date"":{""$date"":""2014-01-29T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-05-16T00:00:00Z""},""grade"":""C"",""score"":42},{""date"":{""$date"":""2011-12-12T00:00:00Z""},""grade"":""A"",""score"":11}]","Monte'S",40379149
623dfc93033c411989315cce,12,"[-73.9938232,40.7340887]",East   12 Street,10003,Manhattan,American ,"[{""date"":{""$date"":""2014-06-09T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-07-01T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2013-02-06T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2011-12-30T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2011-09-19T00:00:00Z""},""grade"":""A"",""score"":13}]",Gotham Bar & Grill,40379304
623dfc93033c411989315ccf,425,"[-73.977372,40.783934]",Amsterdam Avenue,10024,Manhattan,Irish,"[{""date"":{""$date"":""2014-09-29T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2014-03-07T00:00:00Z""},""grade"":""B"",""score"":19},{""date"":{""$date"":""2013-07-10T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-12-26T00:00:00Z""},""grade"":""B"",""score"":27},{""date"":{""$date"":""2012-06-21T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-01-23T00:00:00Z""},""grade"":""B"",""score"":18}]","Mcaleer'S Pub",40379355
623dfc93033c411989315cd0,6388,"[-73.8676483,40.72214200000001]",Woodhaven Boulevard,11374,Queens,Seafood,"[{""date"":{""$date"":""2014-04-17T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-03-25T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-02-07T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2011-09-28T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2011-05-04T00:00:00Z""},""grade"":""A"",""score"":2}]",London Lennies,40379566
623dfc93033c411989315cd1,4090,"[-83.8842292,30.6928463]",Boston Post Road,10475,Bronx,Donuts,"[{""date"":{""$date"":""2014-07-09T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-07-16T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2012-08-01T00:00:00Z""},""grade"":""A"",""score"":12}]","Dunkin' Donuts",40379573
623dfc93033c411989315cd2,339,"[-73.980274,40.73489379999999]",1 Avenue,10003,Manhattan,American ,"[{""date"":{""$date"":""2014-10-28T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2014-06-20T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2013-06-18T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-06-04T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-01-30T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2012-01-09T00:00:00Z""},""grade"":""P"",""score"":14}]",Cooper Town Diner,40379580
623dfc93033c411989315cd3,207,"[-73.9901605,40.7526176]",West   36 Street,10018,Manhattan,American ,"[{""date"":{""$date"":""2014-05-13T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-12-05T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2013-06-03T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-04-09T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2011-09-12T00:00:00Z""},""grade"":""A"",""score"":10}]","Delmonico'S Kitchen",40379620
623dfc93033c411989315cd4,210,"[-73.9888412,40.7296752]",East 9 Th Street,10003,Manhattan,Japanese,"[{""date"":{""$date"":""2014-03-25T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-09-11T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-03-14T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-07-24T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-02-02T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2011-09-07T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2011-04-26T00:00:00Z""},""grade"":""C"",""score"":35}]",Hasaki Restaurant,40379628
623dfc93033c411989315cd5,108,"[-74.0082408,40.7148452]",Chambers Street,10007,Manhattan,American ,"[{""date"":{""$date"":""2014-02-14T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-02-08T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2012-02-22T00:00:00Z""},""grade"":""A"",""score"":11}]",Imperial Coffee House,40379647
623dfc93033c411989315cd6,1295,"[-73.9592566,40.7711518]",Third Avenue,10021,Manhattan,Italian,"[{""date"":{""$date"":""2014-01-27T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-07-25T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-01-02T00:00:00Z""},""grade"":""B"",""score"":19}]",Mezzaluna,40379662
623dfc93033c411989315cd7,155,"[-73.9703093,40.7575104]",East   52 Street,10022,Manhattan,Japanese,"[{""date"":{""$date"":""2013-12-09T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-05-29T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2012-05-11T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2011-10-13T00:00:00Z""},""grade"":""A"",""score"":11}]",Restuarant Nippon,40379746
623dfc93033c411989315cd8,120,"[-74.01268830000001,40.7095273]",Cedar Street,10006,Manhattan,American ,"[{""date"":{""$date"":""2014-11-08T00:00:00Z""},""grade"":""Z"",""score"":27},{""date"":{""$date"":""2013-08-07T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-03-05T00:00:00Z""},""grade"":""B"",""score"":18},{""date"":{""$date"":""2012-02-08T00:00:00Z""},""grade"":""A"",""score"":12}]","O'Hara'S",40379890
623dfc93033c411989315cd9,4277,"[-73.8675389,40.8977829]",Katonah Ave,10470,Bronx,Irish,"[{""date"":{""$date"":""2014-10-06T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2013-10-16T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-04-30T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-04-30T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2011-11-01T00:00:00Z""},""grade"":""A"",""score"":11}]",Aqueduct North,40379894
623dfc93033c411989315cda,1560,"[-73.98527039999999,40.7589099]",Broadway,10036,Manhattan,Hamburgers,"[{""date"":{""$date"":""2015-01-13T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2014-08-29T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2014-02-26T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-09-11T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-02-27T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2012-01-18T00:00:00Z""},""grade"":""A"",""score"":8}]","Mcdonald'S",40379897
623dfc93033c411989315cdb,1064,"[-73.9616659,40.777365]",Madison Avenue,10028,Manhattan,American ,"[{""date"":{""$date"":""2014-10-15T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2014-04-07T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-03-12T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-12-19T00:00:00Z""},""grade"":""B"",""score"":22},{""date"":{""$date"":""2012-12-06T00:00:00Z""},""grade"":""P"",""score"":5},{""date"":{""$date"":""2012-10-16T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2011-10-17T00:00:00Z""},""grade"":""A"",""score"":11}]",E.A.T. Cafe,40379920
623dfc93033c411989315cdc,0,"[-73.8865891,40.7723001]",Laguardia Airport Bldg,11371,Queens,American ,"[{""date"":{""$date"":""2014-10-17T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2014-02-26T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-08-30T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-03-22T00:00:00Z""},""grade"":""B"",""score"":25},{""date"":{""$date"":""2012-08-10T00:00:00Z""},""grade"":""B"",""score"":22}]",Yankee Clipper,40379994
623dfc93033c411989315cdd,1100,"[-74.00290509999999,40.6312541]",60 Street,11219,Brooklyn,American ,"[{""date"":{""$date"":""2014-09-18T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2014-01-18T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-06-26T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-09-27T00:00:00Z""},""grade"":""B"",""score"":27},{""date"":{""$date"":""2012-03-01T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2011-09-23T00:00:00Z""},""grade"":""A"",""score"":10}]",Rex Manor,40380044
623dfc93033c411989315cde,158,"[-73.8982405,40.8616283]",E. 188 Th St,10468,Bronx,Spanish,"[{""date"":{""$date"":""2014-12-11T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2014-07-24T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2014-02-10T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-08-12T00:00:00Z""},""grade"":""B"",""score"":21},{""date"":{""$date"":""2013-01-08T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2011-12-15T00:00:00Z""},""grade"":""A"",""score"":9}]",Cuchifritos,40380164
623dfc93033c411989315cdf,101,"[-73.97775159999999,40.7510553]",Park Avenue,10017,Manhattan,American ,"[{""date"":{""$date"":""2014-03-21T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-03-12T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-10-15T00:00:00Z""},""grade"":""B"",""score"":20},{""date"":{""$date"":""2011-09-14T00:00:00Z""},""grade"":""A"",""score"":7}]",Club 101,40380182
623dfc93033c411989315ce0,3657,"[-73.901496,40.885102]",Kingsbridge Avenue,10463,Bronx,American ,"[{""date"":{""$date"":""2014-09-25T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2014-04-30T00:00:00Z""},""grade"":""B"",""score"":20},{""date"":{""$date"":""2013-08-19T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2013-03-06T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-01-26T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2011-10-19T00:00:00Z""},""grade"":""B"",""score"":18}]",Riverdale Diner,40380253
623dfc93033c411989315ce1,7402,"[-73.87812749999999,40.7126376]",Metropolitan Avenue,11379,Queens,Pizza,"[{""date"":{""$date"":""2014-12-23T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-12-04T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-06-14T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-10-25T00:00:00Z""},""grade"":""A"",""score"":11}]",Carlos Pizza,40380422
623dfc93033c411989315ce2,147,"[-73.9991763,40.728369]",Bleecker Street,10012,Manhattan,American ,"[{""date"":{""$date"":""2014-11-25T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2014-02-28T00:00:00Z""},""grade"":""B"",""score"":17},{""date"":{""$date"":""2013-01-24T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-06-27T00:00:00Z""},""grade"":""A"",""score"":6},{""date"":{""$date"":""2012-01-19T00:00:00Z""},""grade"":""A"",""score"":9}]",The Bitter End,40380432
623dfc93033c411989315ce3,762,"[-73.98819809999999,40.7641429]",9 Avenue,10019,Manhattan,Mexican,"[{""date"":{""$date"":""2014-12-29T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-12-02T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2012-11-26T00:00:00Z""},""grade"":""A"",""score"":5}]",Arriba Arriba,40380457
623dfc93033c411989315ce4,331,"[-73.9726244,40.6779037]",Flatbush Avenue,11217,Brooklyn,Japanese,"[{""date"":{""$date"":""2014-12-03T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2014-05-08T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-08-01T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-12-13T00:00:00Z""},""grade"":""A"",""score"":7}]",Geido Restaurant,40380464
623dfc93033c411989315ce5,541,"[-73.974367,40.788002]",Amsterdam Avenue,10024,Manhattan,American ,"[{""date"":{""$date"":""2014-08-27T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2013-09-10T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-02-12T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-08-16T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-03-16T00:00:00Z""},""grade"":""A"",""score"":12}]",Barney Greengrass,40380517
623dfc93033c411989315ce6,182,"[-73.97919759999999,40.76604930000001]",West 58 Th Street,10019,Manhattan,French,"[{""date"":{""$date"":""2014-08-07T00:00:00Z""},""grade"":""B"",""score"":27},{""date"":{""$date"":""2013-11-20T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2013-04-18T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-03-15T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2011-10-25T00:00:00Z""},""grade"":""A"",""score"":10}]",Petrossian Restauraunt,40380518
623dfc93033c411989315ce7,8443,"[-73.80112059999999,40.7128278]",164 Street,11432,Queens,Indian,"[{""date"":{""$date"":""2014-11-28T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2014-06-16T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2013-05-15T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-05-29T00:00:00Z""},""grade"":""A"",""score"":13}]",Annam Braham Restaurant,40380520
623dfc93033c411989315ce8,226,"[-73.9837907,40.7626833]",West 52 Nd Street,10019,Manhattan,American ,"[{""date"":{""$date"":""2014-11-06T00:00:00Z""},""grade"":""Z"",""score"":15},{""date"":{""$date"":""2014-04-21T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2013-09-24T00:00:00Z""},""grade"":""B"",""score"":22},{""date"":{""$date"":""2012-09-12T00:00:00Z""},""grade"":""A"",""score"":5}]",Supernova-Novotel Hotel,40380559
623dfc93033c411989315ce9,73,"[-73.9979536,40.6914024]",Atlantic Avenue,11201,Brooklyn,"Bottled beverages, including water, sodas, juices, etc.","[{""date"":{""$date"":""2014-09-17T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2014-03-13T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2013-01-16T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-06-26T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2011-12-19T00:00:00Z""},""grade"":""B"",""score"":20}]",Montero Bar & Grill,40380592
623dfc93033c411989315cea,65-68,"[-73.88814889999999,40.7011542]",Myrtle Avenue,11385,Queens,Pizza/Italian,"[{""date"":{""$date"":""2014-06-10T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2014-01-07T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-06-27T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-07-03T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2011-07-21T00:00:00Z""},""grade"":""A"",""score"":12}]",Pisa Pizzeria,40380628
623dfc93033c411989315ceb,208,"[-73.9991998,40.7286624]",Thompson Street,10012,Manhattan,Italian,"[{""date"":{""$date"":""2014-07-09T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-07-02T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-02-04T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-04-09T00:00:00Z""},""grade"":""B"",""score"":20},{""date"":{""$date"":""2011-09-13T00:00:00Z""},""grade"":""A"",""score"":3}]",Porto Bello Restaurant,40380648
623dfc93033c411989315cec,1320,"[-73.9820285,40.5753606]",Surf Avenue,11224,Brooklyn,Seafood,"[{""date"":{""$date"":""2014-06-20T00:00:00Z""},""grade"":""B"",""score"":23},{""date"":{""$date"":""2013-06-12T00:00:00Z""},""grade"":""B"",""score"":24},{""date"":{""$date"":""2012-06-11T00:00:00Z""},""grade"":""A"",""score"":6}]","Pete'S Clam Stop",40380657
623dfc93033c411989315ced,166,"[-74.0015608,40.7319387]",West    4 Street,10014,Manhattan,Tex-Mex,"[{""date"":{""$date"":""2014-03-04T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2013-09-23T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-02-12T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-07-31T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2012-02-13T00:00:00Z""},""grade"":""A"",""score"":7}]",Burrito Loco,40380660
623dfc93033c411989315cee,227,"[-73.9939366,40.7468282]",West   27 Street,10001,Manhattan,American ,"[{""date"":{""$date"":""2014-02-14T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-02-04T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2012-06-05T00:00:00Z""},""grade"":""A"",""score"":13}]",Fit Cafeteria (Building A),40380826
623dfc93033c411989315cef,323,"[-73.9812553,40.6670051]",7 Avenue,11215,Brooklyn,Pizza,"[{""date"":{""$date"":""2014-11-25T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2014-05-29T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2013-09-25T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-04-24T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-03-15T00:00:00Z""},""grade"":""A"",""score"":11}]",Smiling Pizza,40380996
